0,fuente,tabla_num,1,2,3,4,5,6,7,8,9,10,11,12,Número de municipios por entidad federativa y demarcaciones territoriales de la Ciudad de México,"Los datos proceden del Censo Nacional de Gobiernos Municipales y Demarcaciones Territoriales de la Ciudad de México, realizado por el Instituto Nacional de Estadística y Geografía (INEGI).Con motivo de la reforma de la Constitución Política de los Estados Unidos Mexicanos publicada el 29 de enero de 2016 en el Diario Oficial de la Federación, el Distrito Federal cambió su denominación a Ciudad de México. La información correspondiente a dicha entidad se presenta con este nuevo nombre.","Instituto Nacional de Estadística y Geografía, Censo Nacional de Gobiernos Municipales y Delegacionales, Ediciones 2011, 2013, 2015, 2017, Módulo 6: Residuos Sólidos Urbanos, consultado en: https://www.inegi.org.mx/temas/residuos/, 08-11-2019."
,programas_municipios,2,2018,38,-,6,,,,,,,,,,,
,programas_municipios,2,2020,38,-,10,,,,,,,,,,,
,programas_municipios,2,2022,38,-,14,,,,,,,,,,,
Colima,programas_municipios,2,2010,10,10,1,,,,,,,,,,,
,programas_municipios,2,2012,10,10,0,,,,,,,,,,,
,programas_municipios,2,2014,10,10,1,,,,,,,,,,,
,programas_municipios,2,2016,10,10,5,,,,,,,,,,,
,programas_municipios,2,2018,10,-,2,,,,,,,,,,,
,programas_municipios,2,2020,10,-,0,,,,,,,,,,,
,programas_municipios,2,2022,10,-,0,,,,,,,,,,,
Chiapas,programas_municipios,2,2010,118,117,3,,,,,,,,,,,
,programas_municipios,2,2012,118,112,1,,,,,,,,,,,
,programas_municipios,2,2014,118,112,1,,,,,,,,,,,
,programas_municipios,2,2016,118,112,5,,,,,,,,,,,
,programas_municipios,2,2018,123,-,0,,,,,,,,,,,
,programas_municipios,2,2020,124,-,8,,,,,,,,,,,
,programas_municipios,2,2022,124,-,6,,,,,,,,,,,
Chihuahua,programas_municipios,2,2010,67,64,7,,,,,,,,,,,
,programas_municipios,2,2012,67,65,0,,,,,,,,,,,
,programas_municipios,2,2014,67,64,1,,,,,,,,,,,
,programas_municipios,2,2016,67,64,1,,,,,,,,,,,
,programas_municipios,2,2018,67,-,0,,,,,,,,,,,
,programas_municipios,2,2020,67,-,4,,,,,,,,,,,
,programas_municipios,2,2022,67,-,0,,,,,,,,,,,
Ciudad de México,programas_municipios,2,2010,16,0,9,,,,,,,,,,,
,programas_municipios,2,2012,16,0,16,,,,,,,,,,,
,programas_municipios,2,2014,16,5,16,,,,,,,,,,,
,programas_municipios,2,2016,16,0,16,,,,,,,,,,,
,programas_municipios,2,2018,16,-,14,,,,,,,,,,,
,programas_municipios,2,2020,16,-,14,,,,,,,,,,,
,programas_municipios,2,2022,16,-,6,,,,,,,,,,,
Durango,programas_municipios,2,2010,39,37,4,,,,,,,,,,,
,programas_municipios,2,2012,39,39,0,,,,,,,,,,,
,programas_municipios,2,2014,39,39,0,,,,,,,,,,,
,programas_municipios,2,2016,39,39,0,,,,,,,,,,,
,programas_municipios,2,2018,39,-,0,,,,,,,,,,,
,programas_municipios,2,2020,39,-,0,,,,,,,,,,,
,programas_municipios,2,2022,39,-,0,,,,,,,,,,,
Guanajuato,programas_municipios,2,2010,46,34,12,,,,,,,,,,,
,programas_municipios,2,2012,46,42,1,,,,,,,,,,,
,programas_municipios,2,2014,46,41,3,,,,,,,,,,,
,programas_municipios,2,2016,46,44,4,,,,,,,,,,,
,programas_municipios,2,2018,46,-,14,,,,,,,,,,,
,programas_municipios,2,2020,46,-,22,,,,,,,,,,,
,programas_municipios,2,2022,46,-,16,,,,,,,,,,,
Guerrero,programas_municipios,2,2010,81,80,11,,,,,,,,,,,
,programas_municipios,2,2012,81,80,3,,,,,,,,,,,
,programas_municipios,2,2014,81,80,2,,,,,,,,,,,
,programas_municipios,2,2016,81,81,3,,,,,,,,,,,
,programas_municipios,2,2018,81,-,2,,,,,,,,,,,
,programas_municipios,2,2020,81,-,4,,,,,,,,,,,
,programas_municipios,2,2022,85,-,10,,,,,,,,,,,
Hidalgo,programas_municipios,2,2010,84,79,26,,,,,,,,,,,
,programas_municipios,2,2012,84,83,4,,,,,,,,,,,
,programas_municipios,2,2014,84,81,3,,,,,,,,,,,
,programas_municipios,2,2016,84,83,8,,,,,,,,,,,
,programas_municipios,2,2018,84,-,12,,,,,,,,,,,
,programas_municipios,2,2020,84,-,10,,,,,,,,,,,
,programas_municipios,2,2022,84,-,22,,,,,,,,,,,
Jalisco,programas_municipios,2,2010,125,102,64,,,,,,,,,,,
,programas_municipios,2,2012,125,111,20,,,,,,,,,,,
,programas_municipios,2,2014,125,117,21,,,,,,,,,,,
,programas_municipios,2,2016,125,114,33,,,,,,,,,,,
,programas_municipios,2,2018,125,-,58,,,,,,,,,,,
,programas_municipios,2,2020,125,-,16,,,,,,,,,,,
,programas_municipios,2,2022,125,-,24,,,,,,,,,,,
México,programas_municipios,2,2010,125,107,23,,,,,,,,,,,
,programas_municipios,2,2012,125,119,0,,,,,,,,,,,
,programas_municipios,2,2014,125,122,11,,,,,,,,,,,
,programas_municipios,2,2016,125,118,14,,,,,,,,,,,
,programas_municipios,2,2018,125,-,4,,,,,,,,,,,
,programas_municipios,2,2020,125,-,28,,,,,,,,,,,
,programas_municipios,2,2022,125,-,10,,,,,,,,,,,
Michoacán,programas_municipios,2,2010,113,103,35,,,,,,,,,,,
,programas_municipios,2,2012,113,105,5,,,,,,,,,,,
,programas_municipios,2,2014,113,109,6,,,,,,,,,,,
,programas_municipios,2,2016,113,107,8,,,,,,,,,,,
,programas_municipios,2,2018,113,-,4,,,,,,,,,,,
,programas_municipios,2,2020,113,-,10,,,,,,,,,,,
,programas_municipios,2,2022,113,-,6,,,,,,,,,,,
Morelos,programas_municipios,2,2010,33,23,7,,,,,,,,,,,
,programas_municipios,2,2012,33,28,1,,,,,,,,,,,
,programas_municipios,2,2014,33,33,2,,,,,,,,,,,
,programas_municipios,2,2016,33,33,5,,,,,,,,,,,
,programas_municipios,2,2018,33,-,6,,,,,,,,,,,
,programas_municipios,2,2020,36,-,6,,,,,,,,,,,
,programas_municipios,2,2022,36,-,4,,,,,,,,,,,
Nayarit,programas_municipios,2,2010,20,17,6,,,,,,,,,,,
,programas_municipios,2,2012,20,20,0,,,,,,,,,,,
,programas_municipios,2,2014,20,20,0,,,,,,,,,,,
,programas_municipios,2,2016,20,20,2,,,,,,,,,,,
,programas_municipios,2,2018,20,-,4,,,,,,,,,,,
,programas_municipios,2,2020,20,-,0,,,,,,,,,,,
,programas_municipios,2,2022,20,-,2,,,,,,,,,,,
Nuevo León,programas_municipios,2,2010,51,37,6,,,,,,,,,,,
,programas_municipios,2,2012,51,40,0,,,,,,,,,,,
,programas_municipios,2,2014,51,50,0,,,,,,,,,,,
,programas_municipios,2,2016,51,47,4,,,,,,,,,,,
,programas_municipios,2,2018,51,-,4,,,,,,,,,,,
,programas_municipios,2,2020,51,-,0,,,,,,,,,,,
,programas_municipios,2,2022,51,-,6,,,,,,,,,,,
Oaxaca,programas_municipios,2,2010,570,441,19,,,,,,,,,,,
,programas_municipios,2,2012,570,457,5,,,,,,,,,,,
,programas_municipios,2,2014,570,455,8,,,,,,,,,,,
,programas_municipios,2,2016,570,410,3,,,,,,,,,,,
,programas_municipios,2,2018,570,-,8,,,,,,,,,,,
,programas_municipios,2,2020,570,-,48,,,,,,,,,,,
,programas_municipios,2,2022,570,-,22,,,,,,,,,,,
Puebla,programas_municipios,2,2010,217,202,14,,,,,,,,,,,
,programas_municipios,2,2012,217,209,2,,,,,,,,,,,
,programas_municipios,2,2014,217,212,9,,,,,,,,,,,
,programas_municipios,2,2016,217,210,9,,,,,,,,,,,
,programas_municipios,2,2018,217,-,6,,,,,,,,,,,
,programas_municipios,2,2020,217,-,12,,,,,,,,,,,
,programas_municipios,2,2022,217,-,22,,,,,,,,,,,
Querétaro,programas_municipios,2,2010,18,14,8,,,,,,,,,,,
,programas_municipios,2,2012,18,14,0,,,,,,,,,,,
,programas_municipios,2,2014,18,18,2,,,,,,,,,,,
,programas_municipios,2,2016,18,18,5,,,,,,,,,,,
,programas_municipios,2,2018,18,-,10,,,,,,,,,,,
,programas_municipios,2,2020,18,-,12,,,,,,,,,,,
,programas_municipios,2,2022,18,-,12,,,,,,,,,,,
Quintana Roo,programas_municipios,2,2010,9,9,2,,,,,,,,,,,
,programas_municipios,2,2012,10,10,1,,,,,,,,,,,
,programas_municipios,2,2016,11,8,5,,,,,,,,,,,
,programas_municipios,2,2018,11,-,10,,,,,,,,,,,
,programas_municipios,2,2020,11,-,8,,,,,,,,,,,
San Luis Potosí,programas_municipios,2,2010,58,55,5,,,,,,,,,,,
,programas_municipios,2,2012,58,57,0,,,,,,,,,,,
,programas_municipios,2,2014,58,57,3,,,,,,,,,,,
,programas_municipios,2,2016,58,57,5,,,,,,,,,,,
,programas_municipios,2,2018,58,-,12,,,,,,,,,,,
,programas_municipios,2,2020,58,-,6,,,,,,,,,,,
,programas_municipios,2,2022,58,-,6,,,,,,,,,,,
Sinaloa,programas_municipios,2,2010,18,18,4,,,,,,,,,,,
,programas_municipios,2,2012,18,18,0,,,,,,,,,,,
,programas_municipios,2,2014,18,18,0,,,,,,,,,,,
,programas_municipios,2,2016,18,18,0,,,,,,,,,,,
,programas_municipios,2,2018,18,-,2,,,,,,,,,,,
,programas_municipios,2,2020,18,-,2,,,,,,,,,,,
,programas_municipios,2,2022,18,-,2,,,,,,,,,,,
Sonora,programas_municipios,2,2010,72,72,2,,,,,,,,,,,
,programas_municipios,2,2012,72,71,0,,,,,,,,,,,
,programas_municipios,2,2014,72,71,0,,,,,,,,,,,
,programas_municipios,2,2016,72,71,1,,,,,,,,,,,
,programas_municipios,2,2018,72,-,0,,,,,,,,,,,
,programas_municipios,2,2020,72,-,4,,,,,,,,,,,
,programas_municipios,2,2022,72,-,0,,,,,,,,,,,
Tabasco,programas_municipios,2,2010,17,16,6,,,,,,,,,,,
,programas_municipios,2,2012,17,16,1,,,,,,,,,,,
,programas_municipios,2,2014,17,16,2,,,,,,,,,,,
,programas_municipios,2,2016,17,15,4,,,,,,,,,,,
,programas_municipios,2,2018,17,-,2,,,,,,,,,,,
,programas_municipios,2,2020,17,-,2,,,,,,,,,,,
,programas_municipios,2,2022,17,-,6,,,,,,,,,,,
Tamaulipas,programas_municipios,2,2010,43,40,4,,,,,,,,,,,
,programas_municipios,2,2012,43,40,2,,,,,,,,,,,
,programas_municipios,2,2014,43,40,4,,,,,,,,,,,
,programas_municipios,2,2016,43,42,1,,,,,,,,,,,
,programas_municipios,2,2018,43,-,2,,,,,,,,,,,
,programas_municipios,2,2020,43,-,0,,,,,,,,,,,
,programas_municipios,2,2022,43,-,6,,,,,,,,,,,
Tlaxcala,programas_municipios,2,2010,60,60,0,,,,,,,,,,,
,programas_municipios,2,2012,60,60,3,,,,,,,,,,,
,programas_municipios,2,2014,60,60,1,,,,,,,,,,,
,programas_municipios,2,2016,60,60,1,,,,,,,,,,,
,programas_municipios,2,2018,60,-,6,,,,,,,,,,,
,programas_municipios,2,2020,60,-,8,,,,,,,,,,,
,programas_municipios,2,2022,60,-,6,,,,,,,,,,,
Veracruz,programas_municipios,2,2010,212,179,6,,,,,,,,,,,
,programas_municipios,2,2012,212,199,5,,,,,,,,,,,
,programas_municipios,2,2014,212,194,2,,,,,,,,,,,
,programas_municipios,2,2016,212,200,12,,,,,,,,,,,
,programas_municipios,2,2018,212,-,18,,,,,,,,,,,
,programas_municipios,2,2020,212,-,18,,,,,,,,,,,
,programas_municipios,2,2022,212,-,30,,,,,,,,,,,
Yucatán,programas_municipios,2,2010,106,102,10,,,,,,,,,,,
,programas_municipios,2,2012,106,104,0,,,,,,,,,,,
,programas_municipios,2,2014,106,105,3,,,,,,,,,,,
,programas_municipios,2,2016,106,104,9,,,,,,,,,,,
,programas_municipios,2,2018,106,-,34,,,,,,,,,,,
,programas_municipios,2,2020,106,-,28,,,,,,,,,,,
,programas_municipios,2,2022,106,-,20,,,,,,,,,,,
Zacatecas,programas_municipios,2,2010,58,56,10,,,,,,,,,,,
,programas_municipios,2,2012,58,55,1,,,,,,,,,,,
,programas_municipios,2,2014,58,57,1,,,,,,,,,,,
,programas_municipios,2,2016,58,57,1,,,,,,,,,,,
,programas_municipios,2,2018,58,-,2,,,,,,,,,,,
,programas_municipios,2,2020,58,-,0,,,,,,,,,,,
,programas_municipios,2,2022,58,-,0,,,,,,,,,,,
Nacional,programas_municipios,2,2010,"2,456","2,140",314,,,,,,,,,,,
,programas_municipios,2,2012,"2,457","2,233",74,,,,,,,,,,,
,programas_municipios,2,2014,"2,457","2,266",108,,,,,,,,,,,
,programas_municipios,2,2016,"2,458","2,212",178,,,,,,,,,,,
,programas_municipios,2,2018,"2,463",-,252,,,,,,,,,,,
,programas_municipios,2,2020,"2,469",-,286,,,,,,,,,,,
,programas_municipios,2,2022,"2,475",-,280,,,,,,,,,,,
,programas_municipios,3,,,,,,,,,,,,,Número de municipios en entidades federativas con programas orientados a la gestión integral de los residuos sólidos urbanos,"Los datos proceden del Censo Nacional de Gobiernos Municipales y Delegacionales (Módulo de Residuos Sólidos Urbanos), actualmente conocido como Censo Nacional de Gobiernos Municipales y Demarcaciones Territoriales de la Ciudad de México, realizado por el Instituto Nacional de Estadística y Geografía (INEGI). Se presenta la información más reciente disponible (revisión: Noviembre, 2025).Se considera tanto el Programa Municipal para la Prevención y Gestión Integral de los Residuos Sólidos Urbanos 
(PMPGIRSU), como algún otro programa en la materia. En la información por municipio, se presentan solo aquellos con programas de gestión.Conforme a la fuente, los siguientes municipios no proporcionaron información. En 2010, Urique, Chihuahua; Canelas, Durango; Tecámac, estado de México; Xicoténcatl, Tamaulipas; Actopan, Cosoleacaque, Isla, Moloacán, Pueblo Viejo, San Juan Evangelista, Soteapan, José Azueta, Tlacojalpan, Tlacotalpan y Carlos A. Carrillo de Veracruz. En 2012, Chamula, Chiapas; 
Tezoyuca y Tultepec, México; Boca del Río y Yanga, Veracruz. En 2014, Matías Romero Avendaño y San Antonio de la Cal, Oaxaca. En 2016, Chamula, Chiapas; Ánimas Trujano, San Raymundo Jalpan, Santa Cruz Xoxocotlán y Santa Lucía del Camino, Oaxaca; Cerro Azul, Veracruz. En 2018, Arriaga, El Bosque, Oxchuc, Pueblo Nuevo Solistahuacán y Rincón Chamula San Pedro, Chiapas; Boca del Río, Veracruz. En 2022, Las Vigas, Ñuu Savi, Santa Cruz del Rincón y San Nicolás en Guerrero; San Pedro Mártir Yucuxaco y San Pedro 
Mixtepec en Oaxaca; y, Coyomeapan en Puebla.Con motivo de la reforma de la Constitución Política de los Estados Unidos Mexicanos publicada el 29 de enero de 2016 en el Diario Oficial de la Federación, el Distrito Federal cambió su denominación a Ciudad de México. La información correspondiente a dicha entidad se presenta con este nuevo nombre.",
,programas_municipios,3,,,,,,,,,,,,,Municipios con disponibilidad de servicios relacionados con los residuos sólidos urbanos,"Los datos proceden del Censo Nacional de Gobiernos Municipales y Delegacionales (Módulo de Residuos Sólidos Urbanos), actualmente conocido como Censo Nacional de Gobiernos Municipales y Demarcaciones Territoriales de la Ciudad de México, realizado por el Instituto Nacional de Estadística y Geografía (INEGI). Los resultados publicados de los Censos no mantienen la misma clasificación de los datos; en las ediciones más recientes (2018 y posteriores) se incluye información como disponibilidad de servicios 
solo de recolección, misma que se presenta en otra variable y reporte (revisión: Noviembre, 2025).La modalidad de servicio ""Tratamiento"", se refiere a los municipios que dicen enviar al menos una fracción de los residuos sólidos urbanos recolectados a una planta de tratamiento, donde reciben uno o más procesos.La fuente indica que los siguientes municipios no proporcionaron información: En 2010, Urique, Chihuahua; Canelas, Durango; Tecámac, estado de México; Xicoténcatl, Tamaulipas; Actopan, 
Cosoleacaque, Isla, Moloacán, Pueblo Viejo, San Juan Evangelista, Soteapan, José Azueta, Tlacojalpan, Tlacotalpan y Carlos A. Carrillo, Veracruz de Ignacio de la Llave. En 2012, Chamula, Chiapas; Tezoyuca y Tultepec, México; Boca del Río y Yanga, Veracruz de Ignacio de la Llave. En 2014, Matías Romero Avendaño y San Antonio de la Cal de Oaxaca. En 2016, Chamula, Chiapas; Ánimas Trujano, San Raymundo Jalpan, Santa Cruz Xoxocotlán y Santa Lucía del Camino, Oaxaca; Cerro Azul, Veracruz.Con motivo de 
la reforma de la Constitución Política de los Estados Unidos Mexicanos publicada el 29 de enero de 2016 en el Diario Oficial de la Federación, el Distrito Federal cambió su denominación a Ciudad de México. La información correspondiente a dicha entidad se presenta con este nuevo nombre.",
,programas_municipios,4,,,,,,,,,,,,,,,"Instituto Nacional de Estadística y Geografía, Censo Nacional de Gobiernos Municipales y Demarcaciones Territoriales de la Ciudad de México, consultado en: https://www.inegi.org.mx/programas/cngmd/2023/, 12-12-2024."
,programas_municipios,5,,,,,,,,,,,,,,,
,programas_municipios,6,,,,,,,,,,,,,,,
,programas_municipios,7,,,,,,,,,,,,,,,
,programas_municipios,8,,,,,,,,,,,,,,,
,programas_municipios,9,,,,,,,,,,,,,,,
,programas_municipios,10,,,,,,,,,,,,,,,
,programas_municipios,11,,,,,,,,,,,,,,,
,programas_municipios,12,,,,,,,,,,,,,,,
,programas_municipios,13,,,,,,,,,,,,,,,
,programas_municipios,14,,,,,,,,,,,,,,,
,programas_municipios,15,,,,,,,,,,,,,,,
